"code","billable","short_desc","long_desc","three_digit","major","sub_chapter","chapter"
"6800",TRUE,"Carbuncle of face","Carbuncle and furuncle of face","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6801",TRUE,"Carbuncle of neck","Carbuncle and furuncle of neck","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6802",TRUE,"Carbuncle of trunk","Carbuncle and furuncle of trunk","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6803",TRUE,"Carbuncle of arm","Carbuncle and furuncle of upper arm and forearm","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6804",TRUE,"Carbuncle of hand","Carbuncle and furuncle of hand","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6805",TRUE,"Carbuncle of buttock","Carbuncle and furuncle of buttock","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6806",TRUE,"Carbuncle of leg","Carbuncle and furuncle of leg, except foot","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6807",TRUE,"Carbuncle of foot","Carbuncle and furuncle of foot","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6808",TRUE,"Carbuncle, site NEC","Carbuncle and furuncle of other specified sites","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6809",TRUE,"Carbuncle NOS","Carbuncle and furuncle of unspecified site","680","Carbuncle and furuncle","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"681",FALSE,"Cellulitis and abscess of finger and toe","Cellulitis and abscess of finger and toe","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6810",FALSE,"Finger","Finger","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68100",TRUE,"Cellulitis, finger NOS","Cellulitis and abscess of finger, unspecified","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68101",TRUE,"Felon","Felon","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68102",TRUE,"Onychia of finger","Onychia and paronychia of finger","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6811",FALSE,"Toe","Toe","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68110",TRUE,"Cellulitis, toe NOS","Cellulitis and abscess of toe, unspecified","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68111",TRUE,"Onychia of toe","Onychia and paronychia of toe","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6819",TRUE,"Cellulitis of digit NOS","Cellulitis and abscess of unspecified digit","681","Cellulitis and abscess of finger and toe","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"682",FALSE,"Other cellulitis and abscess","Other cellulitis and abscess","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6820",TRUE,"Cellulitis of face","Cellulitis and abscess of face","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6821",TRUE,"Cellulitis of neck","Cellulitis and abscess of neck","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6822",TRUE,"Cellulitis of trunk","Cellulitis and abscess of trunk","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6823",TRUE,"Cellulitis of arm","Cellulitis and abscess of upper arm and forearm","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6824",TRUE,"Cellulitis of hand","Cellulitis and abscess of hand, except fingers and thumb","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6825",TRUE,"Cellulitis of buttock","Cellulitis and abscess of buttock","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6826",TRUE,"Cellulitis of leg","Cellulitis and abscess of leg, except foot","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6827",TRUE,"Cellulitis of foot","Cellulitis and abscess of foot, except toes","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6828",TRUE,"Cellulitis, site NEC","Cellulitis and abscess of other specified sites","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6829",TRUE,"Cellulitis NOS","Cellulitis and abscess of unspecified sites","682","Other cellulitis and abscess","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"683",TRUE,"Acute lymphadenitis","Acute lymphadenitis","683","Acute lymphadenitis","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"684",TRUE,"Impetigo","Impetigo","684","Impetigo","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"685",FALSE,"Pilonidal cyst","Pilonidal cyst","685","Pilonidal cyst","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6850",TRUE,"Pilonidal cyst w abscess","Pilonidal cyst with abscess","685","Pilonidal cyst","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6851",TRUE,"Pilonidal cyst w/o absc","Pilonidal cyst without mention of abscess","685","Pilonidal cyst","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"686",FALSE,"Other local infections of skin and subcutaneous tissue","Other local infections of skin and subcutaneous tissue","686","Other local infections of skin and subcutaneous tissue","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"6860",FALSE,"Pyoderma","Pyoderma","686","Other local infections of skin and subcutaneous tissue","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68600",TRUE,"Pyoderma NOS","Pyoderma, unspecified","686","Other local infections of skin and subcutaneous tissue","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
"68601",TRUE,"Pyoderma gangrenosum","Pyoderma gangrenosum","686","Other local infections of skin and subcutaneous tissue","Infections Of Skin And Subcutaneous Tissue","Diseases Of The Skin And Subcutaneous Tissue"
